District,Commodity,Price,Day,Month,Year
Meerut,Wheat,1430,18,9,2012
Meerut,Wheat,1425,19,9,2012
Meerut,Wheat,1430,24,9,2012
Meerut,Wheat,1435,25,9,2012
Meerut,Wheat,1420,26,9,2012
Meerut,Wheat,1425,27,9,2012
Meerut,Wheat,1425,28,9,2012
Meerut,Wheat,1425,29,9,2012
Meerut,Wheat,1410,1,10,2012
Meerut,Wheat,1405,2,10,2012
Meerut,Wheat,1400,3,10,2012
Meerut,Wheat,1400,4,10,2012
Meerut,Wheat,1410,5,10,2012
Meerut,Wheat,1420,8,10,2012
Meerut,Wheat,1400,9,10,2012
Meerut,Wheat,1400,11,10,2012
Meerut,Wheat,1420,12,10,2012
Meerut,Wheat,1415,13,10,2012
Meerut,Wheat,1415,15,10,2012
Meerut,Wheat,1450,17,10,2012
Meerut,Wheat,1460,18,10,2012
Meerut,Wheat,1470,19,10,2012
Meerut,Wheat,1480,20,10,2012
Meerut,Wheat,1475,22,10,2012
Meerut,Wheat,1460,23,10,2012
Meerut,Wheat,1470,24,10,2012
Meerut,Wheat,1485,25,10,2012
Meerut,Wheat,1490,26,10,2012
Meerut,Wheat,1480,27,10,2012
Meerut,Wheat,1480,29,10,2012
Meerut,Wheat,1460,31,10,2012
Meerut,Wheat,1460,1,11,2012
Meerut,Wheat,1480,2,11,2012
Meerut,Wheat,1490,3,11,2012
Meerut,Wheat,1490,5,11,2012
Meerut,Wheat,1485,6,11,2012
Meerut,Wheat,1490,7,11,2012
Meerut,Wheat,1500,8,11,2012
Meerut,Wheat,1510,9,11,2012
Meerut,Wheat,1520,10,11,2012
Meerut,Wheat,1520,12,11,2012
Meerut,Wheat,1520,13,11,2012
Meerut,Wheat,1515,16,11,2012
Meerut,Wheat,1520,17,11,2012
Meerut,Wheat,1520,19,11,2012
Meerut,Wheat,1520,20,11,2012
Meerut,Wheat,1525,21,11,2012
Meerut,Wheat,1540,22,11,2012
Meerut,Wheat,1535,23,11,2012
Meerut,Wheat,1540,26,11,2012
Meerut,Wheat,1540,27,11,2012
Meerut,Wheat,1545,29,11,2012
Meerut,Wheat,1540,30,11,2012
Meerut,Wheat,1540,1,12,2012
Meerut,Wheat,1540,1,12,2012
Meerut,Wheat,1540,3,12,2012
Meerut,Wheat,1540,4,12,2012
Meerut,Wheat,1545,6,12,2012
Meerut,Wheat,1545,7,12,2012
Meerut,Wheat,1550,10,12,2012
Meerut,Wheat,1550,11,12,2012
Meerut,Wheat,1520,12,12,2012
Meerut,Wheat,1500,13,12,2012
Meerut,Wheat,1490,14,12,2012
Meerut,Wheat,1490,15,12,2012
Meerut,Wheat,1480,17,12,2012
Meerut,Wheat,1500,18,12,2012
Meerut,Wheat,1520,20,12,2012
Meerut,Wheat,1525,21,12,2012
Meerut,Wheat,1530,22,12,2012
Meerut,Wheat,1520,24,12,2012
Meerut,Wheat,1525,26,12,2012
Meerut,Wheat,1525,27,12,2012
Meerut,Wheat,1520,28,12,2012
Meerut,Wheat,1525,29,12,2012
Meerut,Wheat,1530,31,12,2012
Mumbai,Wheat,1063,12,1,2005
Mumbai,Wheat,1063,18,1,2005
Mumbai,Wheat,1063,19,1,2005
Mumbai,Wheat,1063,20,1,2005
Mumbai,Wheat,1063,25,1,2005
Mumbai,Wheat,1063,27,1,2005
Mumbai,Wheat,1063,28,1,2005
Mumbai,Wheat,1063,29,1,2005
Mumbai,Wheat,1063,1,2,2005
Mumbai,Wheat,1063,2,2,2005
Mumbai,Wheat,1063,3,2,2005
Mumbai,Wheat,1063,4,2,2005
Mumbai,Wheat,1063,5,2,2005
Mumbai,Wheat,1063,7,2,2005
Mumbai,Wheat,1063,16,2,2005
Mumbai,Wheat,1063,17,2,2005
Mumbai,Wheat,1063,22,2,2005
Mumbai,Wheat,1063,23,2,2005
Mumbai,Wheat,1063,24,2,2005
Mumbai,Wheat,1063,26,2,2005
Mumbai,Wheat,1063,28,2,2005
Mumbai,Wheat,1063,1,3,2005
Mumbai,Wheat,1063,2,3,2005
Mumbai,Wheat,1063,3,3,2005
Mumbai,Wheat,1088,4,3,2005
Mumbai,Wheat,1063,5,3,2005
Mumbai,Wheat,1063,7,3,2005
Mumbai,Wheat,1063,9,3,2005
Mumbai,Wheat,1013,10,3,2005
Mumbai,Wheat,1013,14,3,2005
Mumbai,Wheat,1013,15,3,2005
Mumbai,Wheat,1013,16,3,2005
Mumbai,Wheat,1013,17,3,2005
Mumbai,Wheat,1313,18,3,2005
Mumbai,Wheat,1313,19,3,2005
Mumbai,Wheat,1313,21,3,2005
Mumbai,Wheat,1313,22,3,2005
Mumbai,Wheat,1313,24,3,2005
Mumbai,Wheat,1075,28,3,2005
Mumbai,Wheat,1037,29,3,2005
Mumbai,Wheat,1313,4,4,2005
Mumbai,Wheat,1313,5,4,2005
Mumbai,Wheat,1313,7,4,2005
Mumbai,Wheat,1313,8,4,2005
Mumbai,Wheat,1313,13,4,2005
Mumbai,Wheat,1313,15,4,2005
Mumbai,Wheat,1313,16,4,2005
Mumbai,Wheat,1313,19,4,2005
Mumbai,Wheat,1313,21,4,2005
Mumbai,Wheat,1313,22,4,2005
Mumbai,Wheat,1313,23,4,2005
Mumbai,Wheat,1313,26,4,2005
Mumbai,Wheat,1313,27,4,2005
Mumbai,Wheat,1313,28,4,2005
Mumbai,Wheat,1313,29,4,2005
Mumbai,Wheat,1313,30,4,2005
Mumbai,Wheat,1313,2,5,2005
Mumbai,Wheat,1313,3,5,2005
Mumbai,Wheat,1313,4,5,2005
Mumbai,Wheat,1313,5,5,2005
Mumbai,Wheat,1313,6,5,2005
Mumbai,Wheat,1313,7,5,2005
Mumbai,Wheat,1313,9,5,2005
Mumbai,Wheat,1313,10,5,2005
Mumbai,Wheat,1313,11,5,2005
Mumbai,Wheat,1313,13,5,2005
Mumbai,Wheat,1313,16,5,2005
Mumbai,Wheat,1362,17,5,2005
Mumbai,Wheat,1362,18,5,2005
Mumbai,Wheat,1362,19,5,2005
Mumbai,Wheat,1362,20,5,2005
Mumbai,Wheat,1362,21,5,2005
Mumbai,Wheat,1362,24,5,2005
Mumbai,Wheat,1362,25,5,2005
Mumbai,Wheat,1362,26,5,2005
Mumbai,Wheat,1362,27,5,2005
Mumbai,Wheat,1362,28,5,2005
Mumbai,Wheat,1362,30,5,2005
Mumbai,Wheat,1362,31,5,2005
Mumbai,Wheat,1163,1,6,2005
Mumbai,Wheat,1163,2,6,2005
Mumbai,Wheat,1163,3,6,2005
Mumbai,Wheat,1163,4,6,2005
Mumbai,Wheat,1163,6,6,2005
Mumbai,Wheat,1163,7,6,2005
Mumbai,Wheat,1163,8,6,2005
Mumbai,Wheat,1312,9,6,2005
Mumbai,Wheat,1312,10,6,2005
Mumbai,Wheat,1312,11,6,2005
Mumbai,Wheat,1312,13,6,2005
Mumbai,Wheat,1312,14,6,2005
Mumbai,Wheat,1312,15,6,2005
Mumbai,Wheat,1312,16,6,2005
Mumbai,Wheat,1312,17,6,2005
Mumbai,Wheat,1312,18,6,2005
Mumbai,Wheat,1312,20,6,2005
Mumbai,Wheat,1268,21,6,2005
Mumbai,Wheat,1268,22,6,2005
Mumbai,Wheat,1268,23,6,2005
Mumbai,Wheat,1268,24,6,2005
Mumbai,Wheat,1268,25,6,2005
Mumbai,Wheat,1268,27,6,2005
Mumbai,Wheat,1268,28,6,2005
Mumbai,Wheat,1268,29,6,2005
Mumbai,Wheat,1268,30,6,2005
Mumbai,Wheat,1268,1,7,2005
Mumbai,Wheat,1268,2,7,2005
Mumbai,Wheat,1218,4,7,2005
Mumbai,Wheat,1218,5,7,2005
Mumbai,Wheat,1218,6,7,2005
Mumbai,Wheat,1218,7,7,2005
Mumbai,Wheat,1312,8,7,2005
Mumbai,Wheat,1312,11,7,2005
Mumbai,Wheat,1312,12,7,2005
Mumbai,Wheat,1213,16,7,2005
Mumbai,Wheat,1213,19,7,2005
Mumbai,Wheat,1213,20,7,2005
Mumbai,Wheat,1212,22,7,2005
Mumbai,Wheat,1212,23,7,2005
Mumbai,Wheat,1212,25,7,2005
Mumbai,Wheat,1263,26,7,2005
Mumbai,Wheat,1263,30,7,2005
Mumbai,Wheat,1263,2,8,2005
Mumbai,Wheat,1263,6,8,2005
Mumbai,Wheat,1263,8,8,2005
Mumbai,Wheat,1163,9,8,2005
Mumbai,Wheat,1163,10,8,2005
Mumbai,Wheat,1163,11,8,2005
Mumbai,Wheat,1163,12,8,2005
Mumbai,Wheat,1163,13,8,2005
Mumbai,Wheat,1163,17,8,2005
Mumbai,Wheat,1188,18,8,2005
Mumbai,Wheat,1188,22,8,2005
Mumbai,Wheat,1238,24,8,2005
Mumbai,Wheat,1238,25,8,2005
Mumbai,Wheat,1238,26,8,2005
Mumbai,Wheat,1238,29,8,2005
Mumbai,Wheat,1200,30,8,2005
Mumbai,Wheat,1200,31,8,2005
Mumbai,Wheat,1200,1,9,2005
Mumbai,Wheat,1262,2,9,2005
Mumbai,Wheat,1262,3,9,2005
Mumbai,Wheat,1262,5,9,2005
Mumbai,Wheat,1213,9,9,2005
Mumbai,Wheat,1213,10,9,2005
Mumbai,Wheat,1213,12,9,2005
Mumbai,Wheat,1213,13,9,2005
Mumbai,Wheat,1213,22,9,2005
Mumbai,Wheat,1138,23,9,2005
Mumbai,Wheat,1138,24,9,2005
Mumbai,Wheat,1138,26,9,2005
Mumbai,Wheat,1138,27,9,2005
Mumbai,Wheat,1138,28,9,2005
Mumbai,Wheat,1138,29,9,2005
Mumbai,Wheat,1138,30,9,2005
Mumbai,Wheat,1138,3,10,2005
Mumbai,Wheat,1137,4,10,2005
Mumbai,Wheat,1137,5,10,2005
Mumbai,Wheat,1137,6,10,2005
Mumbai,Wheat,1137,7,10,2005
Mumbai,Wheat,1138,10,10,2005
Mumbai,Wheat,1138,13,10,2005
Mumbai,Wheat,863,14,10,2005
Mumbai,Wheat,1138,15,10,2005
Mumbai,Wheat,1138,17,10,2005
Mumbai,Wheat,1138,18,10,2005
Mumbai,Wheat,1138,19,10,2005
Mumbai,Wheat,1138,20,10,2005
Mumbai,Wheat,1138,21,10,2005
Mumbai,Wheat,1138,24,10,2005
Mumbai,Wheat,1138,25,10,2005
Mumbai,Wheat,1138,26,10,2005
Mumbai,Wheat,1138,27,10,2005
Mumbai,Wheat,1138,28,10,2005
Mumbai,Wheat,1138,29,10,2005
Mumbai,Wheat,1138,5,11,2005
Mumbai,Wheat,1138,7,11,2005
Mumbai,Wheat,1163,8,11,2005
Mumbai,Wheat,1163,9,11,2005
Mumbai,Wheat,1163,10,11,2005
Mumbai,Wheat,1138,11,11,2005
Mumbai,Wheat,1138,12,11,2005
Mumbai,Wheat,1138,14,11,2005
Mumbai,Wheat,1176,15,11,2005
Mumbai,Wheat,1176,16,11,2005
Mumbai,Wheat,1176,17,11,2005
Mumbai,Wheat,1176,18,11,2005
Mumbai,Wheat,1176,19,11,2005
Mumbai,Wheat,1176,21,11,2005
Mumbai,Wheat,1333,22,11,2005
Mumbai,Wheat,1333,23,11,2005
Mumbai,Wheat,1333,24,11,2005
Mumbai,Wheat,1333,25,11,2005
Mumbai,Wheat,1335,28,11,2005
Mumbai,Wheat,1288,29,11,2005
Mumbai,Wheat,1280,30,11,2005
Mumbai,Wheat,1288,2,12,2005
Mumbai,Wheat,1343,3,12,2005
Mumbai,Wheat,1343,5,12,2005
Mumbai,Wheat,1343,6,12,2005
Mumbai,Wheat,1343,10,12,2005
Mumbai,Wheat,1343,12,12,2005
Mumbai,Wheat,1251,13,12,2005
Mumbai,Wheat,1251,14,12,2005
Mumbai,Wheat,1251,16,12,2005
Mumbai,Wheat,1251,17,12,2005
Mumbai,Wheat,1251,19,12,2005
Mumbai,Wheat,1251,21,12,2005
Mumbai,Wheat,1251,22,12,2005
Mumbai,Wheat,1251,23,12,2005
Mumbai,Wheat,1251,24,12,2005
Mumbai,Wheat,1251,26,12,2005
Mumbai,Wheat,1251,27,12,2005
Mumbai,Wheat,1251,28,12,2005
Mumbai,Wheat,1251,29,12,2005
Mumbai,Wheat,1301,30,12,2005
Mumbai,Wheat,1301,31,12,2005
Mumbai,Wheat,1300,2,1,2006
Mumbai,Wheat,1301,3,1,2006
Mumbai,Wheat,1301,4,1,2006
Mumbai,Wheat,1301,5,1,2006
Mumbai,Wheat,1300,6,1,2006
Mumbai,Wheat,1301,7,1,2006
Mumbai,Wheat,1301,9,1,2006
Mumbai,Wheat,1301,10,1,2006
Mumbai,Wheat,1301,12,1,2006
Mumbai,Wheat,1226,13,1,2006
Mumbai,Wheat,1226,14,1,2006
Mumbai,Wheat,1226,16,1,2006
Mumbai,Wheat,1413,17,1,2006
Mumbai,Wheat,1413,18,1,2006
Mumbai,Wheat,1413,19,1,2006
Mumbai,Wheat,1200,20,1,2006
Mumbai,Wheat,1413,21,1,2006
Mumbai,Wheat,1413,23,1,2006
Mumbai,Wheat,1333,24,1,2006
Mumbai,Wheat,1333,25,1,2006
Mumbai,Wheat,1333,27,1,2006
Mumbai,Wheat,1343,28,1,2006
Mumbai,Wheat,1325,30,1,2006
Mumbai,Wheat,1338,31,1,2006
Mumbai,Wheat,1338,1,2,2006
Mumbai,Wheat,1338,2,2,2006
Mumbai,Wheat,1338,3,2,2006
Mumbai,Wheat,1338,4,2,2006
Mumbai,Wheat,1338,6,2,2006
Mumbai,Wheat,1338,7,2,2006
Mumbai,Wheat,1338,8,2,2006
Mumbai,Wheat,1381,9,2,2006
Mumbai,Wheat,1381,10,2,2006
Mumbai,Wheat,1381,13,2,2006
Mumbai,Wheat,1331,14,2,2006
Mumbai,Wheat,1331,15,2,2006
Mumbai,Wheat,1331,16,2,2006
Mumbai,Wheat,1305,17,2,2006
Mumbai,Wheat,1351,18,2,2006
Mumbai,Wheat,1350,20,2,2006
Mumbai,Wheat,1376,21,2,2006
Mumbai,Wheat,1376,22,2,2006
Mumbai,Wheat,1351,23,2,2006
Mumbai,Wheat,1351,24,2,2006
Mumbai,Wheat,1351,25,2,2006
Mumbai,Wheat,1351,27,2,2006
Mumbai,Wheat,1351,28,2,2006
Mumbai,Wheat,1351,1,3,2006
Mumbai,Wheat,1351,2,3,2006
Mumbai,Wheat,1351,3,3,2006
Mumbai,Wheat,1301,4,3,2006
Mumbai,Wheat,1351,6,3,2006
Mumbai,Wheat,1351,7,3,2006
Mumbai,Wheat,1351,8,3,2006
Mumbai,Wheat,1301,9,3,2006
Mumbai,Wheat,1301,10,3,2006
Mumbai,Wheat,1301,11,3,2006
Mumbai,Wheat,1401,13,3,2006
Mumbai,Wheat,1401,14,3,2006
Mumbai,Wheat,1393,20,3,2006
Mumbai,Wheat,1393,21,3,2006
Mumbai,Wheat,1393,22,3,2006
Mumbai,Wheat,1393,24,3,2006
Mumbai,Wheat,1243,27,3,2006
Mumbai,Wheat,1243,28,3,2006
Mumbai,Wheat,1937,29,3,2006
Mumbai,Wheat,1937,30,3,2006
Mumbai,Wheat,1937,31,3,2006
Mumbai,Wheat,1937,1,4,2006
Mumbai,Wheat,1950,3,4,2006
Mumbai,Wheat,1938,4,4,2006
Mumbai,Wheat,1937,5,4,2006
Mumbai,Wheat,1938,6,4,2006
Mumbai,Wheat,1938,7,4,2006
Mumbai,Wheat,1938,8,4,2006
Mumbai,Wheat,1938,10,4,2006
Mumbai,Wheat,1938,12,4,2006
Mumbai,Wheat,1688,13,4,2006
Mumbai,Wheat,1685,15,4,2006
Mumbai,Wheat,1688,17,4,2006
Mumbai,Wheat,1688,18,4,2006
Mumbai,Wheat,1688,20,4,2006
Mumbai,Wheat,1688,21,4,2006
Mumbai,Wheat,1688,22,4,2006
Mumbai,Wheat,1688,24,4,2006
Mumbai,Wheat,1688,25,4,2006
Mumbai,Wheat,1688,26,4,2006
Mumbai,Wheat,1688,27,4,2006
Mumbai,Wheat,1688,28,4,2006
Mumbai,Wheat,1688,29,4,2006
Mumbai,Wheat,1688,3,5,2006
Mumbai,Wheat,1688,4,5,2006
Mumbai,Wheat,1688,5,5,2006
Mumbai,Wheat,1688,8,5,2006
Mumbai,Wheat,1912,9,5,2006
Mumbai,Wheat,1937,10,5,2006
Mumbai,Wheat,1937,11,5,2006
Mumbai,Wheat,1737,12,5,2006
Mumbai,Wheat,1401,13,5,2006
Mumbai,Wheat,1737,15,5,2006
Mumbai,Wheat,1737,16,5,2006
Mumbai,Wheat,1737,17,5,2006
Mumbai,Wheat,1737,18,5,2006
Mumbai,Wheat,1737,19,5,2006
Mumbai,Wheat,1737,20,5,2006
Mumbai,Wheat,1737,22,5,2006
Mumbai,Wheat,2525,23,5,2006
Mumbai,Wheat,2525,24,5,2006
Mumbai,Wheat,2525,25,5,2006
Mumbai,Wheat,2525,26,5,2006
Mumbai,Wheat,2525,29,5,2006
Mumbai,Wheat,2275,30,5,2006
Mumbai,Wheat,2275,31,5,2006
Mumbai,Wheat,2275,1,6,2006
Mumbai,Wheat,2275,2,6,2006
Mumbai,Wheat,2275,3,6,2006
Mumbai,Wheat,2287,5,6,2006
Mumbai,Wheat,2250,6,6,2006
Mumbai,Wheat,2287,7,6,2006
Mumbai,Wheat,2287,8,6,2006
Mumbai,Wheat,2287,9,6,2006
Mumbai,Wheat,2287,10,6,2006
Mumbai,Wheat,2288,12,6,2006
Mumbai,Wheat,2288,13,6,2006
Mumbai,Wheat,2288,14,6,2006
Mumbai,Wheat,2288,15,6,2006
Mumbai,Wheat,2288,16,6,2006
Mumbai,Wheat,2288,17,6,2006
Mumbai,Wheat,2288,19,6,2006
Mumbai,Wheat,2038,20,6,2006
Mumbai,Wheat,2038,21,6,2006
Mumbai,Wheat,2038,22,6,2006
Mumbai,Wheat,2038,23,6,2006
Mumbai,Wheat,2038,24,6,2006
Mumbai,Wheat,2038,26,6,2006
Mumbai,Wheat,1937,27,6,2006
Mumbai,Wheat,1937,28,6,2006
Mumbai,Wheat,1937,29,6,2006
Mumbai,Wheat,1937,30,6,2006
Mumbai,Wheat,1937,1,7,2006
Mumbai,Wheat,1937,3,7,2006
Mumbai,Wheat,1937,4,7,2006
Mumbai,Wheat,1937,5,7,2006
Mumbai,Wheat,2275,6,7,2006
Mumbai,Wheat,2038,8,7,2006
Mumbai,Wheat,2038,10,7,2006
Mumbai,Wheat,2043,11,7,2006
Mumbai,Wheat,2043,12,7,2006
Mumbai,Wheat,2043,13,7,2006
Mumbai,Wheat,2043,14,7,2006
Mumbai,Wheat,2048,15,7,2006
Mumbai,Wheat,2043,17,7,2006
Mumbai,Wheat,1950,18,7,2006
Mumbai,Wheat,1950,19,7,2006
Mumbai,Wheat,1950,20,7,2006
Mumbai,Wheat,1950,21,7,2006
Mumbai,Wheat,1950,22,7,2006
Mumbai,Wheat,1950,24,7,2006
Mumbai,Wheat,1950,25,7,2006
Mumbai,Wheat,1950,26,7,2006
Mumbai,Wheat,1950,28,7,2006
Mumbai,Wheat,1950,29,7,2006
Mumbai,Wheat,1950,31,7,2006
Mumbai,Wheat,2051,1,8,2006
Mumbai,Wheat,2051,2,8,2006
Mumbai,Wheat,2051,3,8,2006
Mumbai,Wheat,2051,4,8,2006
Mumbai,Wheat,2051,5,8,2006
Mumbai,Wheat,2051,7,8,2006
Mumbai,Wheat,2051,8,8,2006
Mumbai,Wheat,2051,9,8,2006
Mumbai,Wheat,2051,11,8,2006
Mumbai,Wheat,2051,12,8,2006
Mumbai,Wheat,2051,14,8,2006
Mumbai,Wheat,1951,17,8,2006
Mumbai,Wheat,1988,18,8,2006
Mumbai,Wheat,1988,19,8,2006
Mumbai,Wheat,1988,21,8,2006
Mumbai,Wheat,1988,22,8,2006
Mumbai,Wheat,1988,23,8,2006
Mumbai,Wheat,1988,24,8,2006
Mumbai,Wheat,1988,26,8,2006
Mumbai,Wheat,1988,28,8,2006
Mumbai,Wheat,1988,29,8,2006
Mumbai,Wheat,1988,30,8,2006
Mumbai,Wheat,1988,31,8,2006
Mumbai,Wheat,1988,1,9,2006
Mumbai,Wheat,1988,2,9,2006
Mumbai,Wheat,1988,4,9,2006
Mumbai,Wheat,1988,5,9,2006
Mumbai,Wheat,1988,7,9,2006
Mumbai,Wheat,1988,8,9,2006
Mumbai,Wheat,1987,9,9,2006
Mumbai,Wheat,1975,11,9,2006
Mumbai,Wheat,1988,12,9,2006
Mumbai,Wheat,1988,13,9,2006
Mumbai,Wheat,1900,14,9,2006
Mumbai,Wheat,1900,15,9,2006
Mumbai,Wheat,1988,16,9,2006
Mumbai,Wheat,1988,18,9,2006
Mumbai,Wheat,1988,19,9,2006
Mumbai,Wheat,1988,20,9,2006
Mumbai,Wheat,2025,21,9,2006
Mumbai,Wheat,1988,23,9,2006
Mumbai,Wheat,1988,26,9,2006
Mumbai,Wheat,1988,27,9,2006
Mumbai,Wheat,1988,29,9,2006
Mumbai,Wheat,1988,30,9,2006
Mumbai,Wheat,1988,4,10,2006
Mumbai,Wheat,1988,5,10,2006
Mumbai,Wheat,1988,6,10,2006
Mumbai,Wheat,2113,7,10,2006
Mumbai,Wheat,1988,9,10,2006
Mumbai,Wheat,1875,11,10,2006
Mumbai,Wheat,2125,12,10,2006
Mumbai,Wheat,2126,13,10,2006
Mumbai,Wheat,2126,14,10,2006
Mumbai,Wheat,2126,16,10,2006
Mumbai,Wheat,2000,17,10,2006
Mumbai,Wheat,2000,18,10,2006
Mumbai,Wheat,2000,19,10,2006
Mumbai,Wheat,2000,20,10,2006
Mumbai,Wheat,2000,23,10,2006
Mumbai,Wheat,2312,26,10,2006
Mumbai,Wheat,2312,27,10,2006
Mumbai,Wheat,2313,28,10,2006
Mumbai,Wheat,2313,30,10,2006
Mumbai,Wheat,2313,31,10,2006
Mumbai,Wheat,2313,1,11,2006
Mumbai,Wheat,2313,2,11,2006
Mumbai,Wheat,2313,3,11,2006
Mumbai,Wheat,2313,4,11,2006
Mumbai,Wheat,2313,6,11,2006
Mumbai,Wheat,2313,7,11,2006
Mumbai,Wheat,2313,8,11,2006
Mumbai,Wheat,2313,9,11,2006
Mumbai,Wheat,2313,10,11,2006
Mumbai,Wheat,2313,11,11,2006
Mumbai,Wheat,2313,13,11,2006
Mumbai,Wheat,2313,14,11,2006
Mumbai,Wheat,2313,15,11,2006
Mumbai,Wheat,2313,16,11,2006
Mumbai,Wheat,2313,17,11,2006
Mumbai,Wheat,2313,18,11,2006
Mumbai,Wheat,2313,20,11,2006
Mumbai,Wheat,2313,21,11,2006
Mumbai,Wheat,2313,22,11,2006
Mumbai,Wheat,2313,23,11,2006
Mumbai,Wheat,2063,2,12,2006
Mumbai,Wheat,2063,5,12,2006
Mumbai,Wheat,2063,6,12,2006
Mumbai,Wheat,2313,7,12,2006
Mumbai,Wheat,2313,8,12,2006
Mumbai,Wheat,2313,9,12,2006
Mumbai,Wheat,2313,11,12,2006
Mumbai,Wheat,2313,13,12,2006
Mumbai,Wheat,2313,14,12,2006
Mumbai,Wheat,2313,15,12,2006
Mumbai,Wheat,2313,16,12,2006
Mumbai,Wheat,2313,19,12,2006
Mumbai,Wheat,2063,20,12,2006
Mumbai,Wheat,2063,21,12,2006
Mumbai,Wheat,2063,22,12,2006
Mumbai,Wheat,2063,25,12,2006
Mumbai,Wheat,2060,26,12,2006
Mumbai,Wheat,2063,27,12,2006
Mumbai,Wheat,2063,28,12,2006
Mumbai,Wheat,2063,29,12,2006
Mumbai,Wheat,2063,30,12,2006
Mumbai,Wheat,2063,1,1,2007
Mumbai,Wheat,2063,2,1,2007
Mumbai,Wheat,2063,3,1,2007
Mumbai,Wheat,2063,4,1,2007
Mumbai,Wheat,2063,5,1,2007
Mumbai,Wheat,2063,6,1,2007
Mumbai,Wheat,2063,8,1,2007
Mumbai,Wheat,2063,9,1,2007
Mumbai,Wheat,2063,10,1,2007
Mumbai,Wheat,2063,11,1,2007
Mumbai,Wheat,2063,12,1,2007
Mumbai,Wheat,2063,13,1,2007
Mumbai,Wheat,2063,15,1,2007
Mumbai,Wheat,2063,16,1,2007
Mumbai,Wheat,2063,17,1,2007
Mumbai,Wheat,2063,18,1,2007
Mumbai,Wheat,2063,19,1,2007
Mumbai,Wheat,2063,20,1,2007
Mumbai,Wheat,2063,22,1,2007
Mumbai,Wheat,2063,23,1,2007
Mumbai,Wheat,2063,24,1,2007
Mumbai,Wheat,2063,25,1,2007
Mumbai,Wheat,2063,27,1,2007
Mumbai,Wheat,2312,29,1,2007
Mumbai,Wheat,2312,30,1,2007
Mumbai,Wheat,2163,31,1,2007
Mumbai,Wheat,2163,2,2,2007
Mumbai,Wheat,2163,3,2,2007
Mumbai,Wheat,2163,5,2,2007
Mumbai,Wheat,2163,6,2,2007
Mumbai,Wheat,2163,7,2,2007
Mumbai,Wheat,2163,8,2,2007
Mumbai,Wheat,2163,9,2,2007
Mumbai,Wheat,2163,10,2,2007
Mumbai,Wheat,2163,12,2,2007
Mumbai,Wheat,2163,13,2,2007
Mumbai,Wheat,2163,14,2,2007
Mumbai,Wheat,2063,15,2,2007
Mumbai,Wheat,2063,17,2,2007
Mumbai,Wheat,2063,20,2,2007
Mumbai,Wheat,2063,21,2,2007
Mumbai,Wheat,2063,22,2,2007
Mumbai,Wheat,2063,23,2,2007
Mumbai,Wheat,2063,24,2,2007
Mumbai,Wheat,2063,27,2,2007
Mumbai,Wheat,1951,1,3,2007
Mumbai,Wheat,1951,2,3,2007
Mumbai,Wheat,1951,3,3,2007
Mumbai,Wheat,1951,5,3,2007
Mumbai,Wheat,1501,6,3,2007
Mumbai,Wheat,1501,7,3,2007
Mumbai,Wheat,1501,8,3,2007
Mumbai,Wheat,1501,9,3,2007
Mumbai,Wheat,1501,10,3,2007
Mumbai,Wheat,1526,12,3,2007
Mumbai,Wheat,1526,13,3,2007
Mumbai,Wheat,2026,14,3,2007
Mumbai,Wheat,2043,17,3,2007
Mumbai,Wheat,2043,19,3,2007
Mumbai,Wheat,2043,20,3,2007
Mumbai,Wheat,2043,21,3,2007
Mumbai,Wheat,2045,22,3,2007
Mumbai,Wheat,2013,24,3,2007
Mumbai,Wheat,2063,26,3,2007
Mumbai,Wheat,2063,27,3,2007
Mumbai,Wheat,2063,28,3,2007
Mumbai,Wheat,2063,29,3,2007
Mumbai,Wheat,2063,30,3,2007
Mumbai,Wheat,2063,2,4,2007
Mumbai,Wheat,2063,3,4,2007
Mumbai,Wheat,2063,4,4,2007
Mumbai,Wheat,2063,5,4,2007
Mumbai,Wheat,2063,6,4,2007
Mumbai,Wheat,2063,7,4,2007
Mumbai,Wheat,2063,9,4,2007
Mumbai,Wheat,2063,11,4,2007
Mumbai,Wheat,2063,12,4,2007
Mumbai,Wheat,2063,13,4,2007
Mumbai,Wheat,1813,16,4,2007
Mumbai,Wheat,1813,17,4,2007
Mumbai,Wheat,1813,18,4,2007
Mumbai,Wheat,1813,19,4,2007
Mumbai,Wheat,1813,20,4,2007
Mumbai,Wheat,1813,21,4,2007
Mumbai,Wheat,1651,23,4,2007
Mumbai,Wheat,1651,24,4,2007
Mumbai,Wheat,1651,25,4,2007
Mumbai,Wheat,1651,26,4,2007
Mumbai,Wheat,1651,27,4,2007
Mumbai,Wheat,1651,28,4,2007
Mumbai,Wheat,1651,30,4,2007
Mumbai,Wheat,1651,2,5,2007
Mumbai,Wheat,1651,3,5,2007
Mumbai,Wheat,1651,4,5,2007
Mumbai,Wheat,1651,5,5,2007
Mumbai,Wheat,1651,7,5,2007
Mumbai,Wheat,1651,8,5,2007
Mumbai,Wheat,1651,9,5,2007
Mumbai,Wheat,1788,10,5,2007
Mumbai,Wheat,1788,11,5,2007
Mumbai,Wheat,1788,12,5,2007
Mumbai,Wheat,1788,14,5,2007
Mumbai,Wheat,1788,15,5,2007
Mumbai,Wheat,1788,16,5,2007
Mumbai,Wheat,1788,17,5,2007
Mumbai,Wheat,1788,18,5,2007
Mumbai,Wheat,1788,19,5,2007
